text1,text2,label
Jouer au volleyball,Pratiquer le yoga,1
Dormir suffisamment,Programmer en Python,0
Laver les vitres,Nettoyer la maison,1
Monitorer un système,Programmer en Python,1
Animer une discussion,Prendre un ferry,0
Expliquer un concept,Faire une présentation,1
Acheter des vêtements,Faire ses comptes,1
Marcher en ville,Faire du vélo,1
Prendre la parole en public,Réparer une fuite,0
Faire une sauce,Cuisiner un rôti,1
Cuisiner des légumes,Faire une sauce,1
Préparer une soupe,Cuisiner des légumes,1
Réparer une fuite,Jouer au volleyball,0
Donner des conseils,Boire beaucoup d'eau,0
Préparer un plat,Faire une sauce,1
Préparer une soupe,Faire cuire des pâtes,1
Comparer les prix,Faire de la physiothérapie,0
Négocier un contrat,Modérer un débat,1
Jouer au basketball,Créer un dessin,0
Créer une base de données,Faire du shopping,0
Superviser des élèves,Préparer un examen,1
Gérer ses finances,Faire de la méditation,0
Organiser un placard,Bricoler un objet,1
Retourner un produit,Ranger la maison,0
Faire de la physiothérapie,Faire de la méditation,1
Planter des fleurs,Corriger des copies,0
Rédiger une lettre,Consulter un médecin,0
Tondre la pelouse,Prendre un ferry,0
Acheter des vêtements,Prendre le train,0
Faire une tarte,Préparer un plat,1
Déployer une application,Analyser des données,1
Jouer de la guitare,Aller chez le dentiste,0
Prendre l'air frais,Faire de la physiothérapie,1
Faire une sauce,Développer une application,0
Préparer un examen,Faire cuire des pâtes,0
Improviser au piano,Faire de la maintenance,0
Jouer de la guitare,Animer un atelier,0
Conduire un tracteur,Faire de l'auto-stop,1
Faire de la danse,Nager en piscine,1
Courir un marathon,Bricoler un objet,0
Investir en bourse,Acheter en ligne,1
Animer une discussion,Faire du vélo,0
Négocier un contrat,Arroser les plantes,0
Créer un algorithme,Dormir suffisamment,0
Faire de l'auto-stop,Conduire un tracteur,1
Organiser un placard,Entretenir le jardin,1
Sculpter une statue,Peindre à l'aquarelle,1
Utiliser un vélo électrique,Jouer du violon,0
Demander un crédit,Ouvrir un compte,1
Créer un site web,Faire une présentation,0
Conduire un tracteur,Gérer son budget,0
Écrire un message,Faire une présentation,1
Gérer le stress,Retourner un produit,0
Jouer au volleyball,Jouer au tennis,1
Jouer au volleyball,Payer ses factures,0
Jouer au volleyball,Faire de l'escalade,1
Faire un bilan de santé,Prendre le train,0
Optimiser un système,Jouer au football,0
Sécuriser un serveur,Prendre le train,0
Faire les courses,Demander un crédit,1
Animer une discussion,Enseigner les mathématiques,1
Acheter en ligne,Ouvrir un compte,1
Réparer une fuite,Planter des fleurs,1
Faire une présentation,Jouer de la guitare,0
Pratiquer la relaxation,Arroser les plantes,0
Bricoler un objet,Réparer un meuble,1
Peindre un mur,Négocier un prix,0
Faire de la méditation,Enseigner les mathématiques,0
Faire de la randonnée,Courir un marathon,1
Faire cuire des pâtes,Préparer une salade,1
Faire le ménage,Jouer de la guitare,0
Passer un appel,Faire le ménage,0
Automatiser une tâche,Faire un bilan de santé,0
Tondre la pelouse,Composer une chanson,0
Négocier un contrat,Modérer un débat,1
Pratiquer le surf,Entretenir le jardin,0
Aller chez le dentiste,Conduire un camion,0
Envoyer un email,Développer une application,0
Créer un dessin,Enseigner les mathématiques,0
Entretenir le jardin,Nettoyer la maison,1
Réparer un ordinateur,Créer une base de données,1
Boire beaucoup d'eau,Faire de l'exercice,1
Faire de la physiothérapie,Faire de l'exercice,1
Demander un crédit,Animer une réunion,0
Peindre un tableau,Installer un logiciel,0
Réparer un meuble,Faire de la danse,0
Ranger la maison,Laver les vitres,1
Préparer un smoothie,Préparer une soupe,1
Consulter un médecin,Gérer le stress,1
Créer un dessin,Jouer du piano,1
Animer un atelier,Manger équilibré,0
Préparer un dessert,Préparer un smoothie,1
Jouer du piano,Jouer du violon,1
Prendre la parole,Organiser une conférence,1
Superviser des élèves,Sécuriser un serveur,0
Prendre l'avion,Négocier un prix,0
Préparer un smoothie,Dormir suffisamment,0
Faire de la danse,Pratiquer le surf,1
Faire du stretching,Gérer le stress,1
Faire un bilan de santé,Enseigner une langue,0
Faire de la physiothérapie,Arroser les plantes,0
Créer un site web,Pratiquer la relaxation,0
Jouer de la batterie,Prendre le train,0
Faire du vélo,Aller chez le dentiste,0
Conduire un tracteur,Prendre la parole en public,0
Jouer au basketball,Créer une œuvre,0
Pratiquer la boxe,Automatiser une tâche,0
Retourner un produit,Gérer son budget,1
Créer un algorithme,Automatiser une tâche,1
Préparer un smoothie,Préparer un gâteau,1
Éplucher des légumes,Préparer un smoothie,1
Tailler les arbres,Utiliser un scooter,0
Développer une application,Réparer un ordinateur,1
Préparer une salade,Composer une chanson,0
Jouer de la guitare,Rédiger une lettre,0
Cuisiner des légumes,Jouer au volleyball,0
Préparer un dessert,Cuisiner des légumes,1
Consulter un médecin,Faire de la physiothérapie,1
Faire les courses,Optimiser un système,0
Préparer une leçon,Expliquer un concept,1
Faire du networking,Prendre la parole en public,1
Écrire une chanson,Chanter une chanson,1
Passer un appel,Jouer du piano,0
Animer une discussion,Prendre un bus,0
Retourner un produit,Prendre l'avion,0
Peindre un mur,Faire de l'escalade,0
Optimiser un système,Faire de la maintenance,1
Chanter une chanson,Tondre la pelouse,0
Épargner de l'argent,Comparer les prix,1
Retourner un produit,Faire du shopping,1
Créer une base de données,Déployer une application,1
Cuisiner un rôti,Pratiquer le yoga,0
Créer une œuvre,Écrire une chanson,1
Faire la vaisselle,Faire du stretching,0
Chanter une chanson,Dessiner un portrait,1
Faire du pain,Préparer un dessert,1
Envoyer un email,Épargner de l'argent,0
Chanter une chanson,Peindre un mur,0
Faire un massage,Pratiquer la relaxation,1
Peindre un mur,Rédiger une lettre,0
Comparer les prix,Gérer son budget,1
Préparer une salade,Préparer un plat,1
Nager en piscine,Animer un atelier,0
Jouer de la guitare,Jouer du violon,1
Ouvrir un compte,Faire les courses,1
Gérer son budget,Organiser une conférence,0
Organiser une conférence,Faire de la danse,0
Corriger des copies,Expliquer un concept,1
Faire de la danse,Pratiquer le yoga,1
Faire une sauce,Faire du shopping,0
Payer ses factures,Peindre un mur,0
Utiliser un vélo électrique,Pratiquer le surf,0
Envoyer un email,Ouvrir un compte,0
Dessiner un portrait,Comparer les prix,0
Organiser un placard,Pratiquer le surf,0
Cuire du riz,Faire un massage,0
Bricoler un objet,Tailler les arbres,1
Entretenir le jardin,Installer une étagère,1
Faire ses comptes,Payer ses factures,1
Développer une application,Laver les vitres,0
Utiliser un vélo électrique,Conduire une moto,1
Créer un cours,Préparer une leçon,1
Faire de la maintenance,Installer un logiciel,1
Dormir suffisamment,Faire un bilan de santé,1
Organiser une formation,Faire du tutorat,1
Écrire un message,Faire du pain,0
Nager en piscine,Épargner de l'argent,0
Réparer un ordinateur,Configurer un réseau,1
Conduire un tracteur,Développer une application,0
Prendre le train,Prendre un ferry,1
Tester un programme,Déployer une application,1
Marcher en ville,Conduire un camion,1
Bricoler un objet,Investir en bourse,0
Retourner un produit,Acheter en ligne,1
Demander un crédit,Déployer une application,0
Créer un site web,Configurer un réseau,1
Conduire une voiture,Faire de l'auto-stop,1
Faire du tutorat,Faire une présentation,1
Comparer les prix,Acheter en ligne,1
Courir un marathon,Faire du ski,1
Faire un discours,Prendre la parole,1
Faire une présentation,Faire ses comptes,0
Préparer un examen,Prendre le train,0
Corriger des copies,Préparer un dessert,0
Dormir suffisamment,Faire le ménage,0
Pratiquer le yoga,Dessiner un portrait,0
Jouer au tennis,Nager en piscine,1
Planter des fleurs,Tailler les arbres,1
Créer un dessin,Éplucher des légumes,0
Cuire du riz,Préparer une salade,1
Faire une présentation,Expliquer un concept,1
Faire de la méditation,Prendre l'air frais,1
Conduire une voiture,Prendre l'avion,1
Jouer de la batterie,Superviser des élèves,0
Réparer un ordinateur,Programmer en Python,1
Boire beaucoup d'eau,Faire une omelette,0
Retourner un produit,Monitorer un système,0
Jouer du piano,Créer une base de données,0
Courir un marathon,Modérer un débat,0
Faire une sauce,Écrire une chanson,0
Conduire une trottinette,Utiliser un vélo électrique,1
Optimiser un système,Faire du vélo,0
Expliquer un concept,Enseigner une langue,1
Créer une base de données,Modérer un débat,0
Créer un cours,Animer un atelier,1
Épargner de l'argent,Modérer un débat,0
Composer une chanson,Corriger des copies,0
Pratiquer le yoga,Faire du jogging,1
Planter des fleurs,Peindre un mur,1
Faire de la randonnée,Prendre le train,0
Faire du pain,Préparer une salade,1
Faire ses comptes,Gérer son budget,1
Évaluer des étudiants,Installer un logiciel,0
Faire de la randonnée,Faire un bilan de santé,0
Réparer un ordinateur,Sécuriser un serveur,1
Faire du vélo,Faire de la danse,1
Préparer une salade,Faire une omelette,1
Jouer de la batterie,Chanter une chanson,1
Faire une tarte,Préparer un smoothie,1
Conduire un camion,Installer un logiciel,0
Préparer un dessert,Marcher en ville,0
Acheter des vêtements,Faire du shopping,1
Faire de la méditation,Prendre l'air frais,1
Configurer un réseau,Faire de la randonnée,0
Créer un site web,Entretenir le jardin,0
Faire une tarte,Préparer une salade,1
Animer un atelier,Jouer de la batterie,0
Pratiquer le surf,Dessiner un portrait,0
Manger équilibré,Boire beaucoup d'eau,1
Retourner un produit,Épargner de l'argent,1
Passer un appel,Installer un logiciel,0
Négocier un prix,Demander un crédit,1
Faire griller de la viande,Préparer une salade,1
Faire du stretching,Faire un bilan de santé,1
Conduire une moto,Utiliser un scooter,1
Faire ses comptes,Ranger la maison,0
Comparer les prix,Manger équilibré,0
Épargner de l'argent,Rédiger une lettre,0
Composer une chanson,Animer une réunion,0
Créer une base de données,Prendre des vitamines,0
Créer une œuvre,Arroser les plantes,0
Tester un programme,Réparer un meuble,0
Bricoler un objet,Faire le ménage,1
Préparer un smoothie,Pratiquer la relaxation,0
Jouer au basketball,Faire de l'escalade,1
Organiser un placard,Faire la vaisselle,1
Comparer les prix,Épargner de l'argent,1
Consulter un médecin,Prendre des vitamines,1
Composer une chanson,Jouer du piano,1
Prendre l'air frais,Aller chez le dentiste,1
Prendre l'air frais,Consulter un médecin,1
Prendre le métro,Gérer son budget,0
Corriger des copies,Prendre un ferry,0
Conduire un tracteur,Faire un bilan de santé,0
Superviser des élèves,Enseigner une langue,1
Passer un appel,Faire griller de la viande,0
Faire une omelette,Faire du pain,1
Enseigner une langue,Faire de l'exercice,0
Animer un atelier,Configurer un réseau,0
Préparer une soupe,Préparer un dessert,1
Organiser une formation,Préparer une salade,0
Faire de la randonnée,Épargner de l'argent,0
Faire de l'escalade,Planter des fleurs,0
Faire du tutorat,Enseigner les mathématiques,1
Rédiger un rapport,Enseigner une langue,0
Manger équilibré,Prendre l'air frais,1
Improviser au piano,Sculpter une statue,1
Préparer une soupe,Faire une omelette,1
Faire de l'escalade,Faire du vélo,1
Prendre le métro,Optimiser un système,0
Réparer un meuble,Faire du tutorat,0
Ouvrir un compte,Faire du vélo,0
Faire de la randonnée,Jouer au volleyball,1
Organiser un placard,Faire du vélo,0
Ouvrir un compte,Acheter des vêtements,1
Organiser une formation,Créer un cours,1
Demander un crédit,Composer une mélodie,0
Préparer un smoothie,Préparer une salade,1
Faire cuire des pâtes,Créer une base de données,0
Préparer une soupe,Dessiner un portrait,0
Gérer le stress,Prendre le train,0
Faire une omelette,Préparer une soupe,1
Utiliser un vélo électrique,Comparer les prix,0
Créer un algorithme,Jouer du violon,0
Faire ses comptes,Comparer les prix,1
Enseigner une langue,Superviser des élèves,1
Superviser des élèves,Préparer un gâteau,0
Laver les vitres,Nettoyer la maison,1
Jouer de la guitare,Composer une chanson,1
Prendre un bus,Consulter un médecin,0
Donner des conseils,Tester un programme,0
Retourner un produit,Faire une tarte,0
Préparer un plat,Préparer un dessert,1
Ouvrir un compte,Préparer un gâteau,0
Chanter une chanson,Rédiger une lettre,0
Analyser des données,Chanter une chanson,0
Faire de la photographie,Payer ses factures,0
Animer une discussion,Enseigner les mathématiques,1
Acheter des vêtements,Négocier un prix,1
Calculer ses dépenses,Faire du jogging,0
Jouer de la guitare,Faire un massage,0
Développer une application,Faire de la maintenance,1
Faire le ménage,Faire la vaisselle,1
Bricoler un objet,Envoyer un email,0
Rédiger un rapport,Conduire une moto,0
Pratiquer la relaxation,Marcher en ville,0
Préparer une leçon,Créer un algorithme,0
Automatiser une tâche,Tester un programme,1
Utiliser un vélo électrique,Marcher en ville,1
Faire une présentation,Marcher en ville,0
Peindre à l'aquarelle,Chanter une chanson,1
Prendre le train,Aller chez le dentiste,0
Improviser au piano,Comparer les prix,0
Automatiser une tâche,Jouer du violon,0
Prendre des vitamines,Corriger des copies,0
Déployer une application,Créer une base de données,1
Prendre l'air frais,Arroser les plantes,0
Ranger la maison,Enseigner une langue,0
Faire du stretching,Créer un algorithme,0
Préparer un gâteau,Préparer un smoothie,1
Faire du tutorat,Faire une sauce,0
Peindre un tableau,Sculpter une statue,1
Faire du jogging,Pratiquer le yoga,1
Comparer les prix,Demander un crédit,1
Pratiquer le yoga,Faire de la physiothérapie,0
Préparer une leçon,Donner des conseils,1
Jouer du violon,Animer un atelier,0
Faire de la musculation,Consulter un médecin,0
Pratiquer le yoga,Jouer au tennis,1
Cuire du riz,Tailler les arbres,0
Faire une présentation,Préparer un examen,1
Modérer un débat,Prendre l'air frais,0
Pratiquer le yoga,Jouer au tennis,1
Peindre un mur,Bricoler un objet,1
Conduire une moto,Préparer un gâteau,0
Prendre des vitamines,Composer une mélodie,0
Jouer au tennis,Aller chez le dentiste,0
