text1,text2,label
Réparer une fuite d’eau,Utiliser une perceuse,1
Étudier les mathématiques,Installer une étagère murale,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Faire des macarons,Manger équilibré chaque jour,0
Programmer une IA,Consulter un nutritionniste,0
Programmer une IA,Comment fonctionne ChatGPT,1
Consulter un nutritionniste,Faire un check-up annuel,1
Coder un site web en HTML,Comment fonctionne ChatGPT,1
S'entraîner à la salle,Découvrir la Thaïlande,0
Préparer un exposé,Réviser pour le bac,1
Faire un gâteau au chocolat,Faire des macarons,1
Programmer une IA,Coder un site web en HTML,1
Griller un steak parfaitement,Faire des macarons,1
Assembler un meuble en kit,Changer une ampoule,1
Suivre une formation en ligne,Réviser pour le bac,1
Visiter le Louvre,Écrire un poème,1
Faire un check-up annuel,Consulter un nutritionniste,1
Utiliser une perceuse,Assembler un meuble en kit,1
Marcher 10 000 pas par jour,Découvrir la Thaïlande,0
Faire un gâteau au chocolat,Faire des pompes,0
Faire un gâteau au chocolat,S'entraîner à la salle,0
Lire un roman policier,Configurer un nouveau smartphone,0
Réparer une fuite d’eau,Faire des macarons,0
Cuisiner un curry indien,Griller un steak parfaitement,1
Visiter les pyramides d’Égypte,Comment fonctionne ChatGPT,0
Utiliser une perceuse,Aller à un concert de jazz,0
Préparer une tarte aux pommes,Faire un gâteau au chocolat,1
Suivre une formation en ligne,Réviser pour le bac,1
Changer une ampoule,Réparer une fuite d’eau,1
Faire un footing matinal,Comment fonctionne ChatGPT,0
Programmer une IA,Comment fonctionne ChatGPT,1
Préparer une tarte aux pommes,Partir en croisière,0
Faire un road trip aux USA,Découvrir la Thaïlande,1
Faire un road trip aux USA,Explorer les temples d’Angkor,1
Suivre une formation en ligne,Étudier les mathématiques,1
Lire un roman policier,Installer une étagère murale,0
Installer une étagère murale,Utiliser une perceuse,1
Explorer les temples d’Angkor,Visiter les pyramides d’Égypte,1
Installer un antivirus,Manger équilibré chaque jour,0
Marcher 10 000 pas par jour,Consulter un nutritionniste,1
Écrire un poème,Visiter le Louvre,1
Préparer une tarte aux pommes,Préparer un exposé,0
Configurer un nouveau smartphone,Installer un antivirus,1
Faire des pompes,Apprendre le japonais,0
Manger équilibré chaque jour,Faire une cure de vitamine D,1
Préparer un exposé,Installer un antivirus,0
S'entraîner à la salle,Faire un footing matinal,1
Réviser pour le bac,Faire une cure de vitamine D,0
Apprendre le japonais,Manger équilibré chaque jour,0
Écrire un poème,Visiter le Louvre,1
S'entraîner à la salle,Cuisiner un curry indien,0
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Réparer une fuite d’eau,Utiliser une perceuse,1
Assembler un meuble en kit,Visiter les pyramides d’Égypte,0
Faire du yoga tous les matins,Faire un footing matinal,1
Faire du yoga tous les matins,Faire des pompes,1
Faire du yoga tous les matins,Cuisiner un curry indien,0
Faire un road trip aux USA,Faire du yoga tous les matins,0
Changer une ampoule,Assembler un meuble en kit,1
Faire des macarons,Comment fonctionne ChatGPT,0
Suivre une formation en ligne,Consulter un nutritionniste,0
Utiliser une perceuse,Changer une ampoule,1
Faire du yoga tous les matins,Configurer un nouveau smartphone,0
Visiter le Louvre,Écrire un poème,1
Écrire un poème,Faire un gâteau au chocolat,0
Faire des macarons,Changer une ampoule,0
Découvrir la Thaïlande,Suivre une formation en ligne,0
Programmer une IA,Coder un site web en HTML,1
Explorer les temples d’Angkor,Faire des macarons,0
Faire un gâteau au chocolat,Préparer une tarte aux pommes,1
Configurer un nouveau smartphone,Lire un roman policier,0
Découvrir la Thaïlande,Partir en croisière,1
Programmer une IA,Visiter les pyramides d’Égypte,0
Explorer les temples d’Angkor,Suivre un programme de musculation,0
Découvrir la Thaïlande,Installer une étagère murale,0
Visiter le Louvre,Explorer les temples d’Angkor,0
Manger équilibré chaque jour,Consulter un nutritionniste,1
Faire des macarons,Griller un steak parfaitement,1
Visiter les pyramides d’Égypte,Partir en croisière,1
Marcher 10 000 pas par jour,Assembler un meuble en kit,0
Manger équilibré chaque jour,Marcher 10 000 pas par jour,1
Marcher 10 000 pas par jour,Manger équilibré chaque jour,1
Griller un steak parfaitement,Cuisiner un curry indien,1
Utiliser une perceuse,Écrire un poème,0
Préparer un exposé,Réviser pour le bac,1
S'entraîner à la salle,Faire un gâteau au chocolat,0
Apprendre le japonais,Préparer un exposé,1
Faire du yoga tous les matins,Réparer une fuite d’eau,0
Utiliser une perceuse,Préparer un exposé,0
Découvrir la Thaïlande,Aller à un concert de jazz,0
Explorer les temples d’Angkor,Faire un road trip aux USA,1
Coder un site web en HTML,Préparer un exposé,0
Faire un check-up annuel,Apprendre le japonais,0
Installer un antivirus,Comment fonctionne ChatGPT,1
Visiter les pyramides d’Égypte,Réparer une fuite d’eau,0
Suivre un programme de musculation,Coder un site web en HTML,0
Aller à un concert de jazz,Préparer une tarte aux pommes,0
Faire un footing matinal,Cuisiner un curry indien,0
Utiliser une perceuse,Assembler un meuble en kit,1
Lire un roman policier,Suivre un programme de musculation,0
Étudier les mathématiques,Suivre une formation en ligne,1
Programmer une IA,Faire un gâteau au chocolat,0
Faire un gâteau au chocolat,Faire des macarons,1
Préparer une tarte aux pommes,Faire un gâteau au chocolat,1
Manger équilibré chaque jour,Consulter un nutritionniste,1
Écrire un poème,Aller à un concert de jazz,1
Apprendre le japonais,Comment fonctionne ChatGPT,0
S'entraîner à la salle,Faire du yoga tous les matins,1
Préparer un exposé,Étudier les mathématiques,1
Faire des pompes,Faire un gâteau au chocolat,0
Changer une ampoule,Écrire un poème,0
Utiliser une perceuse,Changer une ampoule,1
Installer une étagère murale,Assembler un meuble en kit,1
Griller un steak parfaitement,Manger équilibré chaque jour,0
Lire un roman policier,Écrire un poème,1
Installer un antivirus,Suivre une formation en ligne,0
Aller à un concert de jazz,S'entraîner à la salle,0
Visiter les pyramides d’Égypte,Partir en croisière,1
Faire un road trip aux USA,Étudier les mathématiques,0
Changer une ampoule,Utiliser une perceuse,1
Installer un antivirus,Préparer un exposé,0
Faire une cure de vitamine D,Manger équilibré chaque jour,1
Griller un steak parfaitement,Faire des macarons,1
Changer une ampoule,Coder un site web en HTML,0
Aller à un concert de jazz,Visiter le Louvre,1
Faire des macarons,Préparer une tarte aux pommes,1
Analyser une œuvre d’art,Aller à un concert de jazz,1
Marcher 10 000 pas par jour,Manger équilibré chaque jour,1
Étudier les mathématiques,Préparer un exposé,1
Assembler un meuble en kit,Partir en croisière,0
Faire une cure de vitamine D,Faire un check-up annuel,1
Manger équilibré chaque jour,Faire un gâteau au chocolat,0
Visiter le Louvre,Écrire un poème,1
Réviser pour le bac,Écrire un poème,0
Visiter les pyramides d’Égypte,Partir en croisière,1
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Faire un check-up annuel,Manger équilibré chaque jour,1
Cuisiner un curry indien,Préparer une tarte aux pommes,1
Découvrir la Thaïlande,Programmer une IA,0
Installer une étagère murale,Réparer une fuite d’eau,1
Découvrir la Thaïlande,Faire un gâteau au chocolat,0
Préparer une tarte aux pommes,Étudier les mathématiques,0
Programmer une IA,Installer un antivirus,1
Découvrir la Thaïlande,Assembler un meuble en kit,0
Visiter les pyramides d’Égypte,Consulter un nutritionniste,0
Faire des macarons,Faire un gâteau au chocolat,1
Visiter les pyramides d’Égypte,Changer une ampoule,0
Manger équilibré chaque jour,Griller un steak parfaitement,0
Cuisiner un curry indien,Préparer une tarte aux pommes,1
S'entraîner à la salle,Réviser pour le bac,0
Coder un site web en HTML,Explorer les temples d’Angkor,0
Découvrir la Thaïlande,Visiter les pyramides d’Égypte,1
Faire une cure de vitamine D,Consulter un nutritionniste,1
Faire un gâteau au chocolat,Cuisiner un curry indien,1
Marcher 10 000 pas par jour,Faire une cure de vitamine D,1
Lire un roman policier,Écrire un poème,1
Réparer une fuite d’eau,Faire du yoga tous les matins,0
Consulter un nutritionniste,Changer une ampoule,0
Lire un roman policier,Marcher 10 000 pas par jour,0
S'entraîner à la salle,Suivre un programme de musculation,1
Faire un gâteau au chocolat,Faire des macarons,1
Réparer une fuite d’eau,Installer une étagère murale,1
Réviser pour le bac,Préparer un exposé,1
Changer une ampoule,Utiliser une perceuse,1
Cuisiner un curry indien,Faire un check-up annuel,0
Faire des macarons,Cuisiner un curry indien,1
Configurer un nouveau smartphone,Installer un antivirus,1
Préparer une tarte aux pommes,Faire des pompes,0
Préparer un exposé,Réviser pour le bac,1
Préparer une tarte aux pommes,Cuisiner un curry indien,1
Comment fonctionne ChatGPT,Installer un antivirus,1
Visiter le Louvre,Installer un antivirus,0
Partir en croisière,Visiter le Louvre,0
Changer une ampoule,Suivre une formation en ligne,0
Apprendre le japonais,Visiter le Louvre,0
Coder un site web en HTML,Installer un antivirus,1
Faire un check-up annuel,Partir en croisière,0
Lire un roman policier,Partir en croisière,0
Suivre un programme de musculation,Faire des pompes,1
Griller un steak parfaitement,Préparer une tarte aux pommes,1
Manger équilibré chaque jour,Faire une cure de vitamine D,1
Explorer les temples d’Angkor,Visiter les pyramides d’Égypte,1
Griller un steak parfaitement,Écrire un poème,0
Analyser une œuvre d’art,Comment fonctionne ChatGPT,0
Étudier les mathématiques,Préparer un exposé,1
Lire un roman policier,Découvrir la Thaïlande,0
Changer une ampoule,Assembler un meuble en kit,1
Préparer une tarte aux pommes,Réviser pour le bac,0
Consulter un nutritionniste,Suivre un programme de musculation,0
Préparer une tarte aux pommes,Faire des macarons,1
Analyser une œuvre d’art,Réparer une fuite d’eau,0
Faire un check-up annuel,Utiliser une perceuse,0
Faire une cure de vitamine D,Consulter un nutritionniste,1
Faire du yoga tous les matins,Faire des pompes,1
Faire un road trip aux USA,Découvrir la Thaïlande,1
Écrire un poème,Manger équilibré chaque jour,0
Coder un site web en HTML,Comment fonctionne ChatGPT,1
Assembler un meuble en kit,Faire un footing matinal,0
Utiliser une perceuse,Installer une étagère murale,1
Écrire un poème,Faire un check-up annuel,0
Griller un steak parfaitement,Faire un gâteau au chocolat,1
Coder un site web en HTML,Comment fonctionne ChatGPT,1
Cuisiner un curry indien,Réparer une fuite d’eau,0
Faire une cure de vitamine D,Griller un steak parfaitement,0
Écrire un poème,Visiter le Louvre,1
Assembler un meuble en kit,Installer une étagère murale,1
Faire des macarons,Griller un steak parfaitement,1
Partir en croisière,Découvrir la Thaïlande,1
Configurer un nouveau smartphone,Comment fonctionne ChatGPT,1
Installer une étagère murale,Utiliser une perceuse,1
Préparer une tarte aux pommes,Faire des macarons,1
Partir en croisière,Aller à un concert de jazz,0
Étudier les mathématiques,Analyser une œuvre d’art,0
Préparer une tarte aux pommes,Griller un steak parfaitement,1
Cuisiner un curry indien,Faire un check-up annuel,0
Étudier les mathématiques,Faire une cure de vitamine D,0
Programmer une IA,Faire un check-up annuel,0
Comment fonctionne ChatGPT,Coder un site web en HTML,1
Analyser une œuvre d’art,Manger équilibré chaque jour,0
Étudier les mathématiques,Préparer un exposé,1
Faire un gâteau au chocolat,Cuisiner un curry indien,1
Assembler un meuble en kit,Étudier les mathématiques,0
Réparer une fuite d’eau,Installer une étagère murale,1
Réparer une fuite d’eau,Utiliser une perceuse,1
Changer une ampoule,Écrire un poème,0
Griller un steak parfaitement,Faire un check-up annuel,0
Apprendre le japonais,Suivre une formation en ligne,1
Lire un roman policier,Visiter le Louvre,1
Coder un site web en HTML,Configurer un nouveau smartphone,1
Configurer un nouveau smartphone,Aller à un concert de jazz,0
Apprendre le japonais,Préparer un exposé,1
Changer une ampoule,Suivre un programme de musculation,0
Aller à un concert de jazz,Écrire un poème,1
Visiter le Louvre,Réviser pour le bac,0
Étudier les mathématiques,Faire des macarons,0
S'entraîner à la salle,Faire un footing matinal,1
Comment fonctionne ChatGPT,Configurer un nouveau smartphone,1
Réparer une fuite d’eau,Faire un road trip aux USA,0
Suivre une formation en ligne,Réviser pour le bac,1
Configurer un nouveau smartphone,Programmer une IA,1
Programmer une IA,Partir en croisière,0
Installer un antivirus,Lire un roman policier,0
Faire des macarons,Faire un gâteau au chocolat,1
Faire une cure de vitamine D,Partir en croisière,0
Faire un check-up annuel,Marcher 10 000 pas par jour,1
Marcher 10 000 pas par jour,Faire une cure de vitamine D,1
Partir en croisière,Visiter les pyramides d’Égypte,1
Préparer un exposé,Étudier les mathématiques,1
Assembler un meuble en kit,Utiliser une perceuse,1
Réviser pour le bac,Préparer un exposé,1
Faire un check-up annuel,Utiliser une perceuse,0
Réviser pour le bac,Faire un footing matinal,0
Griller un steak parfaitement,Faire un gâteau au chocolat,1
Programmer une IA,Manger équilibré chaque jour,0
Suivre un programme de musculation,Cuisiner un curry indien,0
Consulter un nutritionniste,Marcher 10 000 pas par jour,1
Griller un steak parfaitement,Écrire un poème,0
Faire du yoga tous les matins,Visiter les pyramides d’Égypte,0
Cuisiner un curry indien,Préparer une tarte aux pommes,1
Faire une cure de vitamine D,Programmer une IA,0
Analyser une œuvre d’art,Installer une étagère murale,0
