text1,text2,label
Build an object,Peel vegetables,0
Plant flowers,Compare prices,0
Give advice,Compare prices,0
Write a message,Improvise on piano,0
Bake bread,Grill meat,1
Paint a picture,Draw a portrait,1
Negotiate a contract,Organize a conference,1
Play violin,Negotiate a contract,0
Take the train,Do networking,0
Go skiing,Practice surfing,1
Create an algorithm,Open an account,0
Build an object,Trim trees,1
Host a meeting,Interview someone,1
Open an account,Calculate expenses,1
Do networking,Go shopping,0
Organize a conference,Take a bus,0
Compare prices,Do meditation,0
Prepare a lesson,Test a program,0
Practice yoga,Do weight training,1
Sculpt a statue,Give a speech,0
Automate a task,Optimize a system,1
Prepare an exam,Prepare a salad,0
Give a presentation,Grade papers,1
Give advice,Do exercise,0
Compose a song,Improvise on piano,1
Sleep enough,Play volleyball,0
Play basketball,Practice yoga,1
Organize training,Do tutoring,1
Ride a scooter,Walk in the city,1
Ride a motorcycle,Give a presentation,0
Give a presentation,Practice surfing,0
Automate a task,Write a song,0
Develop an application,Interview someone,0
Practice relaxation,Take a bus,0
Create a course,Organize a closet,0
Explain a concept,Create a course,1
Prepare an exam,Do tutoring,1
Prepare a lesson,Organize training,1
Peel vegetables,Sing a song,0
Prepare an exam,Evaluate students,1
Give a presentation,Install software,0
Mow the lawn,Speak publicly,0
Open an account,Apply for credit,1
Build an object,Do dishes,1
Sleep enough,Teach mathematics,0
Take the train,Drive a car,1
Prepare a dish,Bake a cake,1
Give advice,Drink plenty of water,0
Sing a song,Install software,0
Play violin,Clean the house,0
Apply for credit,Manage finances,1
Ride a motorcycle,Go shopping,0
Ride a motorcycle,Grade papers,0
Grill meat,Prepare soup,1
Sleep enough,Do exercise,1
Take a ferry,Use a taxi,1
Create a drawing,Play guitar,1
Practice relaxation,Do meditation,1
Prepare an exam,Lead a discussion,1
Play violin,Play piano,1
Play football,Give a presentation,0
Analyze data,Repair a computer,1
Play piano,Go rock climbing,0
Create an algorithm,Program in Python,1
Swim in pool,Go dancing,1
Prepare a dish,Prepare a salad,1
Use an electric bike,Cook rice,0
Play football,Organize training,0
Compare prices,Buy clothes,1
Maintain the garden,Play tennis,0
Bake bread,Ride a bike,0
Make a sauce,Create a drawing,0
Host a meeting,Present a project,1
Do accounting,Manage budget,1
See a doctor,Get a health checkup,1
Take the train,Ride a scooter,1
Deploy an application,Invest in stocks,0
Walk in the city,Take a ferry,1
Cook rice,Organize a conference,0
Create a drawing,Hitchhike,0
Lead a discussion,Organize training,1
Create a drawing,Paint with watercolor,1
Ride a motorcycle,Ride a scooter,1
Go dancing,Practice surfing,1
Monitor a system,Automate a task,1
Negotiate a contract,Give a presentation,0
Give a presentation,Run a workshop,1
Create a website,Cook rice,0
Drive a truck,Drive a tractor,1
Do exercise,Make an omelet,0
Drink plenty of water,Do physiotherapy,1
Speak publicly,Write a message,1
Cook a roast,Trim trees,0
Do accounting,Open an account,1
Teach a language,Negotiate a price,0
Water plants,Take vitamins,0
Give a presentation,Organize training,1
Prepare an exam,Pay bills,0
Use a scooter,Ride a scooter,1
Make a sauce,Host a meeting,0
Create artwork,Go rock climbing,0
Supervise students,Give a lesson,1
Swim in pool,Drive a truck,0
Wash windows,Build an object,1
Sleep enough,Speak publicly,0
Draw a portrait,Use a taxi,0
Maintain the garden,Wash windows,1
Supervise students,Lead a discussion,1
Make a phone call,Grade papers,0
Pay bills,Go rock climbing,0
Explain a concept,Invest in stocks,0
Prepare a salad,Cook a roast,1
Bake bread,Make a sauce,1
Prepare a dish,Make an omelet,1
Maintain the garden,Give a speech,0
Repair furniture,Do dishes,1
Deploy an application,Install software,1
Apply for credit,Cook vegetables,0
Take a plane,Ride a scooter,1
Peel vegetables,Prepare a salad,1
Cook vegetables,Maintain the garden,0
Create artwork,Take photographs,1
Automate a task,Make an omelet,0
Organize training,Give a presentation,1
Apply for credit,Use a scooter,0
Play piano,Sing a song,1
Mow the lawn,Use a scooter,0
Tidy the house,Manage finances,0
Drink plenty of water,Take care of skin,1
Cook rice,Prepare dessert,1
Play drums,Paint with watercolor,1
Take vitamins,Sleep enough,1
Build an object,Water plants,1
Prepare a smoothie,Negotiate a contract,0
Cook vegetables,Make a phone call,0
Compose a song,Create a drawing,1
Wash windows,Organize a closet,1
Build an object,Optimize a system,0
Make a pie,Return a product,0
Pay bills,Return a product,1
Make an omelet,Bake a cake,1
Write a letter,Speak publicly,1
Go skiing,Drive a tractor,0
Run a workshop,Give a presentation,1
Eat balanced meals,Sing a song,0
Take a ferry,Use a taxi,1
Negotiate a contract,Speak publicly,1
Automate a task,Supervise students,0
Create a course,Wash windows,0
Go skiing,Play basketball,1
Do exercise,Take care of skin,1
Improvise on piano,Use a taxi,0
Swim in pool,Wash windows,0
Cook vegetables,Fix a leak,0
Cook rice,Peel vegetables,1
Prepare a salad,Fix a leak,0
Organize training,Supervise students,1
Create a drawing,Practice yoga,0
Practice boxing,Go dancing,1
Sing a song,Paint a picture,1
Create a drawing,Compose a melody,1
Prepare a salad,Organize training,0
Mow the lawn,Water plants,1
Compare prices,Play tennis,0
Grill meat,Go to dentist,0
Play guitar,Sculpt a statue,1
Sing a song,Play violin,1
Manage finances,Go shopping,1
Analyze data,Configure a network,1
Apply for credit,Return a product,1
Monitor a system,Prepare a lesson,0
Compare prices,Moderate a debate,0
Prepare a dish,Peel vegetables,1
Maintain the garden,Run a marathon,0
Wash windows,Give a speech,0
Prepare a salad,Prepare a smoothie,1
Plant flowers,Prepare a smoothie,0
Do networking,Write a letter,1
Organize training,Organize a conference,0
Bake bread,Peel vegetables,1
Take a bus,Paint with watercolor,0
Do exercise,Drink plenty of water,1
Paint a picture,Create artwork,1
Do accounting,Shop online,1
Create a course,Teach mathematics,1
Drive a truck,Practice boxing,0
Play piano,Manage finances,0
Create an algorithm,Write a report,0
Repair a computer,Do dishes,0
Take a plane,Create a website,0
Make a phone call,Go hiking,0
Go skiing,Play tennis,1
Pay bills,Save money,1
Cook a roast,Bake bread,1
Paint a picture,Play violin,1
Give a presentation,Ride a motorcycle,0
Drive a truck,Host a meeting,0
Bake bread,Cook vegetables,1
Create a course,Lead a discussion,1
Play violin,Paint with watercolor,1
Prepare a dish,Ride a bike,0
Cook vegetables,Prepare a dish,1
Manage finances,Prepare a lesson,0
Repair a computer,Write a song,0
Water plants,Drive a truck,0
Play piano,Take the subway,0
Do accounting,Go grocery shopping,1
Play football,Swim in pool,1
Use an electric bike,Take the subway,1
Repair furniture,Tidy the house,1
Take a bus,Use an electric bike,1
See a doctor,Get a health checkup,1
Tidy the house,Grade papers,0
Sleep enough,Run a workshop,0
Take a plane,Clean the house,0
Drive a truck,Go grocery shopping,0
Lead a discussion,Practice surfing,0
Pay bills,Manage finances,1
Drive a truck,Use an electric bike,1
Drink plenty of water,Do physiotherapy,1
Ride a scooter,Do weight training,0
Play violin,Write a song,1
Prepare a smoothie,Tidy the house,0
Ride a scooter,Teach mathematics,0
Make a sauce,Bake a cake,1
Grill meat,Prepare dessert,1
Cook a roast,Supervise students,0
Develop an application,Ride a bike,0
Prepare dessert,Drink plenty of water,0
Mow the lawn,Do housework,1
Do accounting,Save money,1
Host a meeting,Give a speech,1
Speak publicly,Give a presentation,1
Explain a concept,Teach a language,1
Cook a roast,Drink plenty of water,0
Repair furniture,Fix a leak,1
Cook vegetables,Cook rice,1
Eat balanced meals,Pay bills,0
Do networking,Get a health checkup,0
Make a pie,Sculpt a statue,0
Prepare an exam,Take care of skin,0
Play piano,Test a program,0
Compose a song,Play piano,1
Lead a discussion,Give a presentation,1
Create a course,Give advice,1
Teach a language,Give a presentation,1
Drive a truck,Open an account,0
Create artwork,Improvise on piano,1
Swim in pool,Do weight training,1
Manage finances,Return a product,1
Make an omelet,Create artwork,0
Organize training,Write a report,0
Moderate a debate,Manage budget,0
Make an omelet,Plant flowers,0
Apply for credit,Play tennis,0
Write a letter,Deploy an application,0
Bake a cake,Prepare a dish,1
Drink plenty of water,Automate a task,0
Bake a cake,Cook a roast,1
Draw a portrait,Play piano,1
Drive a truck,Peel vegetables,0
Get a massage,Do exercise,1
Play basketball,Make an omelet,0
Drive a car,Play basketball,0
Supervise students,Teach mathematics,1
Ride a motorcycle,Wash windows,0
Repair a computer,Deploy an application,1
Analyze data,Automate a task,1
Write a message,Send an email,1
Create a course,Organize training,1
Teach a language,Install a shelf,0
Create a drawing,Draw a portrait,1
Shop online,Build an object,0
Create a website,Create artwork,0
Sleep enough,Install software,0
Get a massage,Do physiotherapy,1
Prepare a lesson,Practice surfing,0
Play piano,Play violin,1
Create an algorithm,Install software,1
Cook vegetables,Compose a melody,0
Plant flowers,Wash windows,1
Drink plenty of water,Fix a leak,0
Analyze data,Get a massage,0
Lead a discussion,Use a scooter,0
Take a ferry,Use an electric bike,1
Manage finances,Manage budget,1
Eat balanced meals,Get a health checkup,1
Deploy an application,Take photographs,0
Create artwork,Take the train,0
Play drums,Take a ferry,0
Play piano,Use an electric bike,0
Configure a network,Play guitar,0
Ride a scooter,Take the train,1
Give a presentation,Take a bus,0
Give advice,Teach a language,1
Prepare dessert,Bake a cake,1
Give advice,Teach mathematics,1
Develop an application,Automate a task,1
Paint a picture,Make a phone call,0
Create a course,Evaluate students,1
Run a workshop,Give a lesson,1
Cook a roast,Prepare dessert,1
Create an algorithm,Take care of skin,0
Take a plane,Ride a motorcycle,1
Cook a roast,Practice surfing,0
Create a website,Program in Python,1
Do stretching,Manage stress,1
Play football,Go grocery shopping,0
Speak publicly,Make a phone call,1
Teach a language,Do tutoring,1
Grill meat,Bake bread,1
Speak publicly,Peel vegetables,0
Explain a concept,Grade papers,1
Take a plane,Wash windows,0
Prepare a smoothie,Return a product,0
Go dancing,Ride a scooter,0
Invest in stocks,Explain a concept,0
Repair a computer,Install software,1
Improvise on piano,Play guitar,1
Drink plenty of water,Eat balanced meals,1
Deploy an application,Do maintenance,1
Open an account,Return a product,1
Cook a roast,Ride a bike,0
Drive a truck,Drink plenty of water,0
Play basketball,Take vitamins,0
Prepare dessert,Present a project,0
Grill meat,Prepare a dish,1
Use an electric bike,Install software,0
Deploy an application,Repair a computer,1
Organize training,Evaluate students,1
Do networking,Speak in public,1
Eat balanced meals,Manage stress,1
Take a bus,Sing a song,0
Plant flowers,Water plants,1
Ride a motorcycle,Make a phone call,0
Bake bread,Fix a leak,0
Play violin,Clean the house,0
Do stretching,Practice relaxation,1
Supervise students,Run a workshop,1
Write a message,Host a meeting,1
Build an object,Optimize a system,0
Compare prices,Buy clothes,1
Make a pie,Create a database,0
Walk in the city,Swim in pool,0
Go dancing,Do dishes,0
Walk in the city,Take the train,1
Make a phone call,Speak in public,1
Drink plenty of water,Plant flowers,0
Prepare a dish,Write a letter,0
Compose a song,Negotiate a contract,0
Write a letter,Drive a tractor,0
Create an algorithm,Play violin,0
Maintain the garden,Trim trees,1
Create an algorithm,Repair a computer,1
Explain a concept,Supervise students,1
Eat balanced meals,Drink plenty of water,1
Teach a language,Explain a concept,1
Mow the lawn,Plant flowers,1
Create artwork,Plant flowers,0
Develop an application,Configure a network,1
Bake a cake,Cook vegetables,1
Speak publicly,Do networking,1
Sculpt a statue,Create artwork,1
Compose a song,Create artwork,1
Explain a concept,Prepare a lesson,1
Take a ferry,Use a taxi,1
Cook vegetables,Cook pasta,1
Supervise students,Write a report,0
Configure a network,Do physiotherapy,0
Prepare a salad,Prepare a lesson,0
Bake bread,Pay bills,0
Play football,Deploy an application,0
Create a course,Play volleyball,0
Give a presentation,Do tutoring,1
Improvise on piano,Compose a song,1
Shop online,Apply for credit,1
Repair furniture,Do housework,1
Use an electric bike,Take care of skin,0
Create a course,Do tutoring,1
Practice boxing,Practice surfing,1
Give a presentation,Teach a language,1
Cook vegetables,Practice boxing,0
Create a drawing,Eat balanced meals,0
Run a workshop,Do meditation,0
Create an algorithm,Repair a computer,1
Take a bus,Present a project,0
Make a pie,Prepare a salad,1
Make a pie,Grill meat,1
Play drums,Compose a melody,1
Tidy the house,Prepare dessert,0
Explain a concept,Give a lesson,1
Make an omelet,Make a sauce,1
Cook a roast,Play tennis,0
Cook rice,Cook pasta,1
Manage finances,Play drums,0
Practice boxing,Run a marathon,1
Plant flowers,Repair furniture,1
Get a massage,Drink plenty of water,1
Deploy an application,Water plants,0
Teach a language,Create artwork,0
Make a sauce,Cook vegetables,1
Play basketball,Play piano,0
Make a pie,Play football,0
Take vitamins,Organize a conference,0
Wash windows,Do housework,1
Take the train,Hitchhike,1
Prepare a lesson,Test a program,0
Supervise students,Do networking,0
Apply for credit,Do accounting,1
Prepare a smoothie,Give a presentation,0
Speak publicly,Drive a tractor,0
Get a massage,Do stretching,1
Create a course,Buy clothes,0
Prepare dessert,Prepare a smoothie,1
Play guitar,Take photographs,1
Paint a picture,Paint with watercolor,1
Make an omelet,Configure a network,0
Invest in stocks,Save money,1
Bake bread,Practice yoga,0
Bake bread,Plant flowers,0
Sleep enough,Analyze data,0
Prepare a dish,Create a database,0
Prepare an exam,Water plants,0
Use an electric bike,Get a health checkup,0
Make a sauce,Compose a melody,0
Configure a network,Create a course,0
Host a meeting,Write a report,1
Automate a task,Create a website,1
